job_name,submit_time,duration,region,k,L_max,submit_local_hour,band,alpha,assigned_region
j_002647,320962.6,9394.5,Japan,1,57539.8,2.16,night,0.6,US_West
j_000525,321087.8,22.8,US_Central,4,28.9,11.19,day,0.6,US_Central
j_000169,321114.1,19514.1,US_West,1,72331.9,9.2,day,0.6,US_West
j_000534,321272.1,5.9,US_Central,5,2.4,11.24,day,0.6,US_Central
j_000160,321296.6,6.8,US_West,5,2.9,9.25,day,0.6,US_West
j_001239,321445.7,17.6,France,5,3.1,18.29,day,0.6,France
j_001925,321730.9,1527.5,Korea,2,9692.7,2.37,night,0.6,Korea
j_000502,321921.6,5454.7,US_Central,2,7454.3,11.42,day,0.6,US_Central
j_002646,321998.1,6159.8,Japan,1,52992.7,2.44,night,0.6,Japan
j_001947,322296.1,3.6,Korea,5,2.9,2.53,night,0.6,Korea
j_000189,322370.7,4.7,US_West,5,1.0,9.55,day,0.6,US_West
j_000157,322990.5,6.3,US_West,5,2.3,9.72,day,0.6,US_West
j_000162,323096.1,6.1,US_West,5,3.0,9.75,day,0.6,US_West
j_000873,323124.0,3.7,US_East,5,2.4,12.76,day,0.6,France
j_001905,323233.5,6054.3,Korea,1,78240.9,2.79,night,0.6,Korea
j_002619,323930.6,7036.6,Japan,2,24750.5,2.98,night,0.6,US_West
j_002649,324019.7,14.6,Japan,5,1.1,3.01,night,0.6,US_West
j_000894,324208.7,11.6,US_East,5,1.5,13.06,day,0.6,France
j_002254,324660.7,2654.7,India,2,11980.2,23.68,night,0.6,France
j_001242,324898.7,11.1,France,5,2.6,19.25,day,0.6,France
j_000875,324960.5,55.8,US_East,3,129.0,13.27,day,0.6,US_East
j_000186,325436.3,5.4,US_West,5,3.5,10.4,day,0.6,US_West
j_002280,325798.9,27.4,India,4,49.8,24.0,night,0.6,France
j_001568,325800.8,4430.0,Germany,1,58768.8,19.5,day,0.6,France
j_002611,326198.8,2628.9,Japan,1,54639.2,3.61,night,0.6,US_West
j_002640,326220.2,3569.2,Japan,1,50843.3,3.62,night,0.6,US_West
j_000513,326431.1,3.9,US_Central,5,2.2,12.68,day,0.6,US_Central
j_002256,326570.0,3758.5,India,1,67917.2,0.21,night,0.6,France
j_000886,326643.6,28.9,US_East,4,17.8,13.73,day,0.6,US_East
j_001556,326752.5,4439.9,Germany,1,44753.1,19.76,day,0.6,France
j_001924,326756.6,974.1,Korea,2,14738.7,3.77,night,0.6,Korea
j_000508,326843.9,4.0,US_Central,5,1.7,12.79,day,0.6,US_Central
j_001923,326870.2,15107.1,Korea,1,46888.8,3.8,night,0.6,Korea
j_000888,327363.2,6.2,US_East,5,3.9,13.93,day,0.6,US_East
j_001948,327454.8,14525.0,Korea,1,49696.1,3.96,night,0.6,Korea
j_000521,327751.0,10258.4,US_Central,1,72381.0,13.04,day,0.6,US_Central
j_000152,327784.2,4125.0,US_West,1,59195.6,11.05,day,0.6,US_West
j_002266,328020.9,775.1,India,1,64774.4,0.62,night,0.6,France
j_001945,328055.1,13660.4,Korea,2,20317.2,4.13,night,0.6,Japan
j_000850,328290.1,16.1,US_East,5,3.9,14.19,day,0.6,US_East
j_000546,328329.6,32.5,US_Central,4,18.1,13.2,day,0.6,US_Central
j_000854,328446.1,8475.1,US_East,1,49039.2,14.24,day,0.6,US_East
j_000164,328558.7,220.4,US_West,3,231.4,11.27,day,0.6,US_West
j_000870,329097.7,7.0,US_East,5,1.8,14.42,day,0.6,US_East
j_001232,329212.9,3.8,France,5,2.1,20.45,night,0.6,France
j_000547,329497.6,10.8,US_Central,5,1.4,13.53,day,0.6,US_Central
j_002261,329500.9,5417.4,India,2,24071.1,1.03,night,0.6,US_East
j_000193,329572.5,19.2,US_West,5,3.3,11.55,day,0.6,US_West
j_000891,329711.3,243.6,US_East,3,216.3,14.59,day,0.6,US_East
j_000500,330081.8,30.0,US_Central,4,57.6,13.69,day,0.6,US_Central
j_000179,330141.5,1.1,US_West,5,3.9,11.71,day,0.6,US_Central
j_000175,330405.0,3.5,US_West,5,1.5,11.78,day,0.6,US_Central
j_000156,330501.0,6794.3,US_West,1,65199.5,11.81,day,0.6,US_Central
j_000882,330598.8,48.9,US_East,3,142.6,14.83,day,0.6,US_East
j_002284,330681.0,1230.9,India,1,49288.1,1.36,night,0.6,France
j_001212,330752.7,4732.0,France,1,70108.0,20.88,night,0.6,France
j_001922,331040.7,4532.7,Korea,2,20206.6,4.96,night,0.6,Korea
j_000185,331458.7,8696.1,US_West,1,51317.0,12.07,day,0.6,US_West
j_000538,331547.3,89.8,US_Central,4,33.3,14.1,day,0.6,US_Central
j_002270,331555.6,11374.9,India,1,71518.7,1.6,night,0.6,France
j_001571,331658.1,89.8,Germany,3,131.2,21.13,night,0.6,France
j_002272,331692.7,19800.9,India,1,55567.9,1.64,night,0.6,France
j_002605,331818.2,3196.5,Japan,1,67923.1,5.17,night,0.6,Korea
j_000887,332061.3,3.2,US_East,5,3.4,15.24,day,0.6,US_East
j_002620,332111.0,1039.8,Japan,2,8881.8,5.25,night,0.6,Japan
j_000516,332346.8,42.3,US_Central,3,190.9,14.32,day,0.6,US_Central
j_000177,332413.6,4.7,US_West,5,4.1,12.34,day,0.6,France
j_000153,332418.4,785.9,US_West,2,11195.1,12.34,day,0.6,US_West
j_000861,332616.9,3.8,US_East,5,1.3,15.39,day,0.6,US_East
j_000503,332832.1,10.4,US_Central,5,3.0,14.45,day,0.6,US_Central
j_000892,332835.2,2.2,US_East,5,1.8,15.45,day,0.6,US_East
j_000187,332967.0,250.6,US_West,3,241.5,12.49,day,0.6,US_West
j_002634,333060.4,15.4,Japan,5,1.5,5.52,night,0.6,Japan
j_000506,333152.9,1157.3,US_Central,1,70019.5,14.54,day,0.6,US_Central
j_000167,333175.1,4857.6,US_West,1,72237.5,12.55,day,0.6,US_West
j_002606,333252.5,9411.8,Japan,1,50877.1,5.57,night,0.6,Japan
j_000509,333455.7,5.8,US_Central,5,4.2,14.63,day,0.6,US_Central
j_000196,333653.2,5.7,US_West,5,4.4,12.68,day,0.6,US_West
j_001218,334024.5,13.0,France,4,59.2,21.78,night,0.6,France
j_001200,334050.9,21600.0,France,1,47249.0,21.79,night,0.6,France
j_001949,334075.1,3278.5,Korea,1,74576.7,5.8,night,0.6,Korea
j_000174,334169.2,5.3,US_West,5,1.6,12.82,day,0.6,US_West
j_002644,334360.3,13511.4,Japan,1,76738.8,5.88,night,0.6,Korea
j_000537,335063.5,11.8,US_Central,5,1.5,15.07,day,0.6,US_West
j_000155,335703.1,3.6,US_West,5,3.2,13.25,day,0.6,US_West
j_001558,335970.9,426.5,Germany,3,243.8,22.33,night,0.6,France
j_001597,336040.2,117.1,Germany,3,212.9,22.34,night,0.6,France
j_000857,336086.1,123.9,US_East,3,257.9,16.36,day,0.6,US_East
j_000505,336292.7,5.4,US_Central,5,2.5,15.41,day,0.6,US_West
j_002274,336302.4,2.6,India,5,3.1,2.92,night,0.6,France
j_001566,337224.5,21600.0,Germany,1,44501.7,22.67,night,0.6,France
j_000895,337281.4,7782.8,US_East,1,70360.6,16.69,day,0.6,US_West
j_000526,337648.1,97.1,US_Central,3,398.4,15.79,day,0.6,US_West
j_001944,337862.6,21600.0,Korea,1,47033.0,6.85,night,0.6,Korea
j_000191,338427.1,3.9,US_West,4,46.6,14.01,day,0.6,US_West
j_000173,339389.6,1.6,US_West,5,4.6,14.27,day,0.6,US_West
j_001573,339612.1,243.4,Germany,3,418.2,23.34,night,0.6,France
j_000188,339641.9,10.1,US_West,5,4.6,14.34,day,0.6,US_West
j_000542,339772.1,8432.9,US_Central,1,62165.9,16.38,day,0.6,US_Central
j_002608,340414.9,2.0,Japan,5,4.1,7.56,night,0.6,Korea
j_001936,340493.0,73.6,Korea,4,20.1,7.58,night,0.6,Korea
j_000871,340508.5,407.6,US_East,3,193.4,17.59,day,0.6,France
j_000184,340800.3,3.4,US_West,5,3.1,14.67,day,0.6,US_West
j_001580,341067.1,12337.7,Germany,1,77175.4,23.74,night,0.6,France
j_000168,341421.1,1957.0,US_West,1,80836.4,14.84,day,0.6,US_West
j_002642,341587.3,34.2,Japan,4,28.1,7.89,night,0.6,Korea
j_002251,341862.0,1421.2,India,1,50964.6,4.46,night,0.6,France
j_002631,342033.9,5.2,Japan,5,1.5,8.01,day,0.6,US_West
j_001911,342074.5,1042.1,Korea,1,51896.9,8.02,day,0.6,Korea
j_000176,342622.3,5.2,US_West,5,2.2,15.17,day,0.6,US_West
j_001553,343111.2,13662.7,Germany,1,83177.7,0.31,night,0.6,Germany
j_002257,343123.7,3.9,India,5,1.8,4.81,night,0.6,Korea
j_001229,343152.7,21600.0,France,1,81326.8,0.32,night,0.6,France
j_001919,343344.4,14.6,Korea,4,42.4,8.37,day,0.6,Korea
j_000517,343512.9,5.6,US_Central,5,2.8,17.42,day,0.6,US_West
j_001592,343569.6,2767.0,Germany,1,82396.7,0.44,night,0.6,Germany
j_001551,343682.1,4414.1,Germany,1,46401.5,0.47,night,0.6,Germany
j_000171,343993.9,18.3,US_West,4,34.5,15.55,day,0.6,US_West
j_001221,344101.9,6.7,France,5,1.5,0.58,night,0.6,France
j_002297,344647.0,4871.1,India,1,60037.1,5.24,night,0.6,Korea
j_001203,344934.0,3249.0,France,1,69544.2,0.82,night,0.6,US_West
j_002618,345004.2,4.0,Japan,5,2.3,8.83,day,0.6,US_West
j_001937,345042.2,6.0,Korea,5,3.8,8.85,day,0.6,Korea
j_001562,345479.6,6.9,Germany,5,4.3,0.97,night,0.6,Germany
j_001227,345581.6,1128.4,France,2,9076.1,0.99,night,0.6,Germany
j_002685,345996.4,4.1,Japan,5,1.3,9.11,day,0.6,US_West
j_001276,346517.0,1084.4,France,1,55988.2,1.25,night,0.6,France
j_001967,346827.0,24.4,Korea,4,25.2,9.34,day,0.6,Korea
j_001281,346982.6,67.0,France,4,20.3,1.38,night,0.6,France
j_001644,347057.5,3220.0,Germany,1,60446.1,1.4,night,0.6,Germany
j_001273,347698.7,15.8,France,4,41.5,1.58,night,0.6,US_West
j_001255,347836.6,5450.2,France,1,53885.4,1.62,night,0.6,France
j_001264,347875.1,4851.0,France,1,53711.4,1.63,night,0.6,US_West
j_001978,348410.9,3.8,Korea,5,3.9,9.78,day,0.6,Korea
j_002331,348442.4,4.9,India,5,2.4,6.29,night,0.6,Korea
j_001250,348519.5,414.9,France,2,11843.5,1.81,night,0.6,US_West
j_000904,348620.7,2234.8,US_East,2,18998.9,19.84,day,0.6,US_West
j_000229,348715.2,5.2,US_West,5,3.4,16.87,day,0.6,US_West
j_000212,348983.6,4494.0,US_West,1,73290.3,16.94,day,0.6,US_West
j_001254,349457.7,4130.0,France,1,47220.4,2.07,night,0.6,France
j_001641,349660.4,29.2,Germany,4,18.2,2.13,night,0.6,Germany
j_001262,349756.8,1923.5,France,1,56805.4,2.15,night,0.6,France
j_000213,350697.8,33.3,US_West,4,22.4,17.42,day,0.6,US_West
j_001960,350950.9,31.9,Korea,4,58.1,10.49,day,0.6,Korea
j_001624,351289.9,2288.7,Germany,1,55702.6,2.58,night,0.6,Germany
j_000582,351495.1,1816.7,US_Central,1,65124.9,19.64,day,0.6,US_West
j_001260,351570.0,12432.4,France,1,49723.3,2.66,night,0.6,Germany
j_001259,351804.3,1414.7,France,2,13141.0,2.72,night,0.6,Germany
j_001951,351844.0,1.8,Korea,5,1.9,10.73,day,0.6,Korea
j_001992,351910.5,5.0,Korea,5,1.3,10.75,day,0.6,Korea
j_001608,353066.4,2053.3,Germany,2,10248.4,3.07,night,0.6,Germany
j_002324,353335.0,1964.9,India,2,9471.7,7.65,night,0.6,Korea
j_002665,353362.0,4102.8,Japan,1,46580.5,11.16,day,0.6,Japan
j_001953,353647.0,6.3,Korea,5,1.1,11.24,day,0.6,Korea
j_001611,353800.0,6752.8,Germany,1,61910.3,3.28,night,0.6,Germany
j_001619,353859.5,5.9,Germany,5,1.2,3.29,night,0.6,Germany
j_002346,353909.9,2570.4,India,1,72228.6,7.81,night,0.6,Korea
j_001959,354199.5,8.8,Korea,4,18.1,11.39,day,0.6,Korea
j_002335,354400.3,326.7,India,3,438.6,7.94,night,0.6,Korea
j_001607,354482.4,688.0,Germany,2,24842.6,3.47,night,0.6,Germany
j_000577,354489.7,2934.8,US_Central,1,45849.9,20.47,night,0.6,US_West
j_001618,355046.6,2162.8,Germany,2,9915.7,3.62,night,0.6,US_East
j_001265,355284.7,21600.0,France,1,75886.0,3.69,night,0.6,France
j_001278,355920.4,2617.8,France,1,64970.7,3.87,night,0.6,France
j_000241,355973.2,2.4,US_West,5,3.0,18.88,day,0.6,US_West
j_002657,356637.7,2.7,Japan,5,3.8,12.07,day,0.6,Japan
j_002650,356889.6,15.6,Japan,4,16.7,12.14,day,0.6,Japan
j_001964,357181.9,12.4,Korea,5,2.6,12.22,day,0.6,Korea
j_001616,357257.9,3463.9,Germany,1,53576.9,4.24,night,0.6,Germany
j_001620,357370.1,839.8,Germany,1,45007.7,4.27,night,0.6,Germany
j_001252,357420.4,4164.9,France,1,79269.0,4.28,night,0.6,France
j_001298,357662.9,19373.7,France,1,46577.1,4.35,night,0.6,France
j_001973,357865.1,7.1,Korea,5,4.1,12.41,day,0.6,Korea
j_000933,358079.9,7158.6,US_East,1,55602.1,22.47,night,0.6,US_East
j_000928,358486.0,1220.0,US_East,2,10314.2,22.58,night,0.6,US_East
j_000575,358538.7,3181.5,US_Central,2,16271.7,21.59,night,0.6,US_West
j_002671,358557.3,70.5,Japan,4,23.7,12.6,day,0.6,Japan
j_000905,358608.9,52.4,US_East,4,57.8,22.61,night,0.6,US_East
j_001979,358727.7,31.4,Korea,5,4.8,12.65,day,0.6,Korea
j_002337,358845.9,9.0,India,5,1.0,9.18,day,0.6,Korea
j_002655,358890.6,90.2,Japan,4,19.5,12.69,day,0.6,Japan
j_001627,358969.1,4.8,Germany,5,1.8,4.71,night,0.6,France
j_002678,359035.1,7.6,Japan,5,1.9,12.73,day,0.6,Japan
j_001617,359084.9,6552.0,Germany,1,47521.7,4.75,night,0.6,France
j_002656,359337.8,21600.0,Japan,1,58296.3,12.82,day,0.6,Japan
j_002313,359544.0,2039.8,India,1,64010.9,9.37,day,0.6,Korea
j_001984,359819.7,237.9,Korea,3,344.8,12.95,day,0.6,Korea
j_000906,359913.1,2365.6,US_East,1,54044.9,22.98,night,0.6,US_East
j_000221,359975.0,1694.5,US_West,2,8215.8,19.99,day,0.6,US_West
j_002338,360442.3,105.3,India,3,129.8,9.62,day,0.6,Korea
j_002653,360915.9,71.9,Japan,4,24.4,13.25,day,0.6,Japan
j_000949,361265.1,3193.9,US_East,1,72158.9,23.35,night,0.6,US_East
j_000227,361505.0,24.8,US_West,4,47.0,20.42,night,0.6,US_West
j_001615,361611.4,21600.0,Germany,1,45125.8,5.45,night,0.6,Germany
j_002674,361726.7,4.4,Japan,5,4.7,13.48,day,0.6,Japan
j_002694,361879.3,14.6,Japan,4,25.9,13.52,day,0.6,Korea
j_002305,361988.3,79.0,India,4,24.4,10.05,day,0.6,Korea
j_002693,362005.6,4.3,Japan,5,3.2,13.56,day,0.6,Japan
j_002654,362223.4,5.3,Japan,5,4.1,13.62,day,0.6,Japan
j_002664,362236.8,12.9,Japan,5,2.1,13.62,day,0.6,Japan
j_001612,362331.0,1199.5,Germany,2,7422.7,5.65,night,0.6,France
j_001969,362612.6,13.4,Korea,4,19.3,13.73,day,0.6,Korea
j_001296,362615.1,4264.5,France,1,46087.6,5.73,night,0.6,France
j_000903,362859.2,2255.9,US_East,1,56899.2,23.79,night,0.6,US_East
j_001271,362859.6,1468.4,France,1,64062.0,5.79,night,0.6,France
j_002302,363084.0,7.6,India,5,2.3,10.36,day,0.6,Korea
j_000572,363111.2,3239.6,US_Central,1,62524.4,22.86,night,0.6,US_West
j_002301,363462.9,611.8,India,3,165.6,10.46,day,0.6,Korea
j_000559,363482.6,20914.8,US_Central,1,49949.1,22.97,night,0.6,US_West
j_001623,363601.3,12.5,Germany,5,1.4,6.0,night,0.6,France
j_000929,363607.0,1096.4,US_East,2,11587.7,0.0,night,0.6,US_East
j_000569,364515.6,4350.9,US_Central,2,9553.5,23.25,night,0.6,US_West
j_001604,364612.1,2329.7,Germany,1,56668.4,6.28,night,0.6,Germany
j_000231,365136.9,6.6,US_West,5,1.3,21.43,night,0.6,US_West
j_000551,365188.3,9671.8,US_Central,1,46915.2,23.44,night,0.6,US_West
j_002696,365837.5,10.5,Japan,5,1.5,14.62,day,0.6,Korea
j_002329,366010.6,10.8,India,5,2.0,11.17,day,0.6,Korea
j_001977,366051.2,40.8,Korea,4,39.9,14.68,day,0.6,Korea
j_001999,366149.2,55.2,Korea,4,42.1,14.71,day,0.6,Korea
j_001269,366161.9,2831.1,France,1,51968.5,6.71,night,0.6,France
j_000225,366216.9,31.7,US_West,4,17.1,21.73,night,0.6,US_West
j_002345,366219.7,1030.5,India,1,76074.9,11.23,day,0.6,Korea
j_001634,366251.3,50.2,Germany,4,15.7,6.74,night,0.6,Germany
j_002661,366346.9,15.3,Japan,4,34.9,14.76,day,0.6,Japan
j_001993,366565.7,118.4,Korea,4,25.5,14.82,day,0.6,Korea
j_000245,366717.5,1058.5,US_West,1,66373.2,21.87,night,0.6,US_West
j_001626,366815.3,10217.2,Germany,1,60567.7,6.89,night,0.6,Germany
j_002689,366824.8,3.3,Japan,5,1.9,14.9,day,0.6,Japan
j_001957,366998.9,352.3,Korea,3,176.9,14.94,day,0.6,Korea
j_000248,367358.7,73.3,US_West,3,267.7,22.04,night,0.6,US_West
j_001628,367590.1,15.0,Germany,4,28.9,7.11,night,0.6,France
j_002306,367975.3,896.5,India,1,64460.8,11.72,day,0.6,France
j_002682,368082.4,2.7,Japan,5,4.2,15.25,day,0.6,Korea
j_001625,368193.0,6.5,Germany,5,4.7,7.28,night,0.6,France
j_000556,368546.4,2891.5,US_Central,1,71969.5,0.37,night,0.6,US_West
j_000234,368779.6,3894.1,US_West,1,52784.5,22.44,night,0.6,US_West
j_001989,368915.7,1.7,Korea,5,1.8,15.48,day,0.6,Korea
j_002683,369050.2,53.1,Japan,4,17.2,15.51,day,0.6,Korea
j_002343,369352.2,25.6,India,4,40.4,12.1,day,0.6,France
j_002332,369534.3,34.6,India,4,19.1,12.15,day,0.6,France
j_000558,369782.3,14400.0,US_Central,2,7670.5,0.72,night,0.6,US_West
j_000946,369786.0,14262.2,US_East,1,61119.7,1.72,night,0.6,US_East
j_002699,370146.1,3.0,Japan,5,1.9,15.82,day,0.6,Korea
j_000935,370871.8,4.9,US_East,5,4.4,2.02,night,0.6,US_East
j_001966,371145.7,3.5,Korea,4,18.2,16.1,day,0.6,Korea
j_002303,371440.8,3726.6,India,1,49839.0,12.68,day,0.6,Korea
j_002342,371609.7,11.9,India,4,17.3,12.72,day,0.6,Korea
j_002344,372099.2,492.0,India,2,24850.0,12.86,day,0.6,France
j_002318,372181.4,15.1,India,5,1.8,12.88,day,0.6,France
j_000235,372302.9,21600.0,US_West,1,70692.8,23.42,night,0.6,US_West
j_000211,372320.6,1109.5,US_West,2,25915.5,23.42,night,0.6,US_West
j_002333,372553.3,2.9,India,5,4.2,12.99,day,0.6,France
j_000571,372587.0,14481.3,US_Central,1,44959.7,1.5,night,0.6,US_East
j_000573,372724.6,6524.8,US_Central,2,23535.8,1.53,night,0.6,US_East
j_000934,372739.3,19.6,US_East,4,59.1,2.54,night,0.6,US_East
j_000592,372973.3,6625.0,US_Central,1,70090.6,1.6,night,0.6,US_East
j_002349,373060.2,211.6,India,3,337.9,13.13,day,0.6,France
j_000570,373238.6,2964.4,US_Central,2,8854.8,1.68,night,0.6,US_East
j_002317,373417.4,6.7,India,5,2.8,13.23,day,0.6,Korea
j_000599,373430.9,21600.0,US_Central,1,67715.2,1.73,night,0.6,US_East
j_001610,373579.2,19.9,Germany,4,37.9,8.77,day,0.6,France
j_001288,373686.4,6.3,France,5,4.1,8.8,day,0.6,France
j_000243,373841.2,3.3,US_West,5,1.1,23.84,night,0.6,US_West
j_002658,374339.4,29.8,Japan,4,37.6,16.98,day,0.6,Korea
j_000568,374499.1,4863.5,US_Central,1,85285.9,2.03,night,0.6,US_Central
j_002325,374752.1,13395.7,India,1,86280.0,13.6,day,0.6,France
j_002695,374952.2,6.5,Japan,4,20.3,17.15,day,0.6,Korea
j_001266,374968.6,10.5,France,5,3.0,9.16,day,0.6,France
j_000901,375455.4,6638.2,US_East,1,79700.2,3.29,night,0.6,France
j_002322,375742.5,5580.8,India,2,9070.0,13.87,day,0.6,France
j_002341,375791.0,3.9,India,5,1.3,13.89,day,0.6,France
j_001990,376287.2,126.7,Korea,4,15.2,17.52,day,0.6,Korea
j_000200,376385.9,11821.3,US_West,1,83314.5,0.55,night,0.6,US_West
j_000249,376447.6,37.7,US_West,4,33.7,0.57,night,0.6,US_West
j_000908,376787.1,4.2,US_East,5,1.2,3.66,night,0.6,US_Central
j_000937,377024.6,5.5,US_East,5,1.0,3.73,night,0.6,US_East
j_002688,377130.8,100.6,Japan,4,34.8,17.76,day,0.6,Korea
j_000232,377215.5,8.9,US_West,5,1.2,0.78,night,0.6,US_West
j_000201,377415.7,38.4,US_West,4,40.7,0.84,night,0.6,US_West
j_000917,377756.8,2789.1,US_East,1,44258.3,3.93,night,0.6,US_East
j_001643,377799.0,4.5,Germany,5,1.2,9.94,day,0.6,France
j_001965,377943.7,873.7,Korea,2,11527.5,17.98,day,0.6,Korea
j_002304,378082.2,162.5,India,3,136.5,14.52,day,0.6,Korea
j_000202,378113.8,171.7,US_West,3,208.2,1.03,night,0.6,US_West
j_000586,378259.5,21600.0,US_Central,1,65763.3,3.07,night,0.6,US_Central
j_002336,378269.7,16.6,India,4,19.0,14.57,day,0.6,Korea
j_000591,378287.4,13.4,US_Central,5,1.1,3.08,night,0.6,US_Central
j_001290,378460.2,30.5,France,4,35.3,10.13,day,0.6,France
j_000590,378464.9,1.0,US_Central,5,3.3,3.13,night,0.6,US_Central
j_000595,378824.4,4.9,US_Central,5,3.6,3.23,night,0.6,US_Central
j_000942,379428.3,2318.2,US_East,1,60220.1,4.4,night,0.6,France
j_000922,379452.7,6173.4,US_East,1,60190.0,4.4,night,0.6,US_East
j_000216,379473.6,1980.3,US_West,1,56611.5,1.41,night,0.6,US_West
j_001606,379544.3,1599.4,Germany,2,27423.7,10.43,day,0.6,Germany
j_000580,379924.3,6134.3,US_Central,1,81365.2,3.53,night,0.6,US_Central
j_001637,380052.9,16655.1,Germany,1,64043.5,10.57,day,0.6,Germany
j_000230,380074.2,28.1,US_West,3,170.8,1.58,night,0.6,US_West
j_000240,380302.1,9.2,US_West,5,4.5,1.64,night,0.6,US_Central
j_000944,380722.3,26.2,US_East,4,34.2,4.76,night,0.6,US_East
j_001975,380732.8,1439.5,Korea,1,62066.8,18.76,day,0.6,Korea
j_000215,380949.3,2057.8,US_West,1,75085.9,1.82,night,0.6,US_West
j_001956,381015.9,1187.2,Korea,1,74508.0,18.84,day,0.6,Korea
j_000585,381048.7,122.1,US_Central,3,380.0,3.85,night,0.6,US_Central
j_002334,381164.1,7.3,India,5,2.7,15.38,day,0.6,Korea
j_001253,381311.1,12.2,France,5,2.9,10.92,day,0.6,France
j_000930,381424.8,7.1,US_East,5,1.1,4.95,night,0.6,Germany
j_001285,381456.7,10002.7,France,1,61860.7,10.96,day,0.6,France
j_000915,381545.5,2934.7,US_East,1,69507.1,4.98,night,0.6,France
j_001274,381796.4,3433.9,France,1,43819.5,11.05,day,0.6,France
j_002315,381824.5,242.7,India,3,152.3,15.56,day,0.6,France
j_001631,381915.2,4.4,Germany,5,1.6,11.09,day,0.6,Germany
j_002691,381978.3,781.1,Japan,1,49480.8,19.11,day,0.6,Korea
j_001251,382089.1,19.4,France,4,57.8,11.14,day,0.6,France
j_001988,382460.1,2657.6,Korea,1,67869.6,19.24,day,0.6,Korea
j_000553,382759.4,6.3,US_Central,5,1.0,4.32,night,0.6,US_West
j_000233,382794.6,1802.2,US_West,2,27841.9,2.33,night,0.6,US_West
j_000926,383549.7,21600.0,US_East,1,65043.3,5.54,night,0.6,US_East
j_001635,383742.1,43.8,Germany,4,50.1,11.6,day,0.6,Germany
j_000217,384049.3,17699.0,US_West,1,66377.8,2.68,night,0.6,US_West
j_001646,384355.2,18.5,Germany,4,20.0,11.77,day,0.6,Germany
j_001602,384533.5,1.8,Germany,5,2.3,11.81,day,0.6,Germany
j_000597,385503.0,1715.7,US_Central,2,12188.4,5.08,night,0.6,US_West
j_000204,385691.5,592.4,US_West,2,9471.7,3.14,night,0.6,US_West
j_000562,386284.0,9918.9,US_Central,1,57575.6,5.3,night,0.6,US_West
j_001621,386548.4,14543.9,Germany,1,48526.0,12.37,day,0.6,Germany
j_001263,386611.4,39.0,France,4,17.4,12.39,day,0.6,France
j_001603,386661.2,31.2,Germany,3,575.1,12.41,day,0.6,Germany
j_000940,386698.3,95.9,US_East,3,401.0,6.42,night,0.6,US_East
j_002347,387063.3,602.7,India,2,11681.1,17.02,day,0.6,France
j_001998,387104.5,108.6,Korea,4,24.4,20.53,night,0.6,Korea
j_001256,387109.4,4.3,France,5,1.3,12.53,day,0.6,France
j_000247,387258.7,10404.5,US_West,1,83378.6,3.57,night,0.6,US_West
j_001600,387259.3,56.6,Germany,3,189.1,12.57,day,0.6,Germany
j_001649,387448.6,12.8,Germany,4,33.6,12.62,day,0.6,Germany
j_002698,387860.2,10.1,Japan,5,4.6,20.74,night,0.6,Korea
j_002308,387865.5,7.1,India,5,3.1,17.24,day,0.6,France
j_001629,388091.0,412.3,Germany,3,157.2,12.8,day,0.6,Germany
j_000916,388334.7,7464.4,US_East,1,57340.2,6.87,night,0.6,US_East
j_001294,388411.4,47.0,France,4,49.7,12.89,day,0.6,France
j_000219,388661.2,2.2,US_West,5,3.8,3.96,night,0.6,US_West
j_002663,389251.0,2499.5,Japan,1,74463.6,21.13,night,0.6,US_West
j_001962,389263.4,443.2,Korea,3,206.3,21.13,night,0.6,Korea
j_001950,389851.6,26.7,Korea,4,51.5,21.29,night,0.6,Korea
j_000919,389985.8,6.5,US_East,5,3.4,7.33,night,0.6,US_East
j_002310,390139.6,1769.8,India,1,55494.4,17.87,day,0.6,France
j_001614,390401.5,12.7,Germany,4,27.2,13.44,day,0.6,France
j_000224,390674.4,20595.2,US_West,1,75288.0,4.52,night,0.6,US_West
j_002690,390758.5,1739.2,Japan,1,66626.8,21.54,night,0.6,US_West
j_002300,390959.6,2541.2,India,1,52043.2,18.1,day,0.6,France
j_001622,391123.1,7.0,Germany,5,1.9,13.65,day,0.6,France
j_001268,391192.1,583.7,France,2,14609.9,13.66,day,0.6,France
j_000923,391428.3,598.4,US_East,3,208.2,7.73,night,0.6,US_East
j_001636,391527.2,57.2,Germany,4,16.4,13.76,day,0.6,France
j_002651,391560.0,14.0,Japan,5,2.9,21.77,night,0.6,US_West
j_001272,392000.7,7.0,France,5,1.5,13.89,day,0.6,France
j_000246,392584.5,10.8,US_West,5,2.3,5.05,night,0.6,US_West
j_002340,392645.4,15.1,India,4,45.2,18.57,day,0.6,France
j_002667,392991.5,4527.6,Japan,1,48094.1,22.16,night,0.6,Korea
j_001642,393036.4,4.5,Germany,5,3.7,14.18,day,0.6,France
j_000593,393760.0,2.5,US_Central,5,1.7,7.38,night,0.6,France
j_001647,394040.3,12.6,Germany,4,47.8,14.46,day,0.6,France
j_001952,394042.0,7.1,Korea,5,2.6,22.46,night,0.6,Korea
j_000208,394426.5,2160.4,US_West,2,18620.9,5.56,night,0.6,US_West
j_000237,395709.6,17.6,US_West,4,25.6,5.92,night,0.6,France
j_001639,395813.0,77.7,Germany,3,143.1,14.95,day,0.6,France
j_000574,395973.6,4.8,US_Central,5,1.3,7.99,night,0.6,France
